QuickDAQ Data
2018/12/28 15:53:13
Notes:,,
Sample Rate:,99.96746, Hz,
Measurement Type,Time Waveform,Time Waveform,
Channel Name,169.254.226.173.AD.1,169.254.226.173.AD.2,
X Axis Units,Sec,Sec,
Y Axis Units,V,V,
Time,Real,Real,
 3.12602E-005,-0.0016283989, 0.3918194771,
 3.13760E-005,-0.0016391277, 0.3929018974,
 3.14917E-005,-0.0016343594, 0.3923428059,
 3.16075E-005,-0.0015890598, 0.3921651840,
 3.17233E-005,-0.0015926361, 0.3927302361,
 3.18391E-005,-0.0016272068, 0.3927850723,
 3.19548E-005,-0.0016319752, 0.3927493095,
 3.20706E-005,-0.0016224384, 0.3929185867,
 3.21864E-005,-0.0016081333, 0.3926837444,
 3.23022E-005,-0.0016283989, 0.3932309151,
 3.24180E-005,-0.0016415119, 0.3938448429,
 3.25337E-005,-0.0016224384, 0.3922224045,
 3.26495E-005,-0.0016129017, 0.3908896446,
 3.27653E-005,-0.0016260147, 0.3910112381,
 3.28811E-005,-0.0016319752, 0.3916788101,
 3.29968E-005,-0.0016367435, 0.3933477402,
 3.31126E-005,-0.0016391277, 0.3943336010,
 3.32284E-005,-0.0016319752, 0.3937661648,
 3.33442E-005,-0.0016438961, 0.3939950466,
 3.34600E-005,-0.0016343594, 0.3938567638,
 3.35757E-005,-0.0016105175, 0.3936171532,
 3.36915E-005,-0.0016236305, 0.3940451145,
 3.38073E-005,-0.0016331673, 0.3935205936,
 3.39231E-005,-0.0016319752, 0.3932702541,
 3.40389E-005,-0.0016319752, 0.3926205635,
 3.41546E-005,-0.0016152859, 0.3919863701,
 3.42704E-005,-0.0016129017, 0.3927981853,
 3.43862E-005,-0.0016272068, 0.3940105438,
 3.45020E-005,-0.0016307831, 0.3933823109,
 3.46177E-005,-0.0016152859, 0.3922557831,
 3.47335E-005,-0.0016200542, 0.3927814960,
 3.48493E-005,-0.0016319752, 0.3915679455,
 3.49651E-005,-0.0016510487, 0.3920924664,
 3.50809E-005,-0.0016486645, 0.3920865059,
 3.51966E-005,-0.0016283989, 0.3900587559,
 3.53124E-005,-0.0016498566, 0.3902840614,
 3.54282E-005,-0.0016498566, 0.3909707069,
 3.55440E-005,-0.0016331673, 0.3920793533,
 3.56598E-005,-0.0016319752, 0.3925120831,
