light,,,,,,,,,,dark (ascending V),,,,,,,,,dark (descending V),,,,,,,
Time stamp,V_lockin,V_applied,,V_drop,I_net (A),I_net (uA),I_bias,Resistance,,Time stamp,V_lockin,V_applied,V_drop,I_net (A),I_net (uA),I_bias,Resistance,,Time stamp,V_lockin,V_applied,V_drop,I_net (A),I_net (uA),I_bias,Resistance
4026.477825,0.45,0.44916,4.4916,-0.060715,0.000189,189,-1.01E-09,-321.758908,,3673.51831,0.117495,0.115906,0.098861,2.69E-06,2.69,-8.32E-09,36760.5229,,3642.131398,-0.407,-0.405336,-0.319074,-1.85E-05,-1.85E+01,1.21E-08,17225.09815
4030.679377,0.451,0.44916,4.4916,-0.060688,0.000189,189,-1.37E-09,-320.628464,,3677.33989,0.118495,0.115906,0.099626,2.69E-06,2.69,-1.96E-08,37017.2472,,3645.950907,-0.408,-0.405336,-0.320486,-1.86E-05,-1.86E+01,2.38E-08,17260.35406
4034.874331,0.452,0.451174,4.51174,-0.060581,0.000189,189,-1.04E-09,-319.879135,,3681.11505,0.119495,0.11792,0.101518,2.77E-06,2.77,-8.86E-09,36640.1842,,3649.751513,-0.409,-0.40729,-0.323004,-1.87E-05,-1.87E+01,1.22E-08,17230.18859
4039.073012,0.453,0.451174,4.51174,-0.060546,0.00019,190,-1.00E-10,-318.967711,,3684.92541,0.120495,0.11792,0.102333,2.77E-06,2.77,-1.91E-08,36921.2146,,3653.563862,-0.41,-0.40729,-0.324384,-1.88E-05,-1.88E+01,1.90E-08,17266.38562
4043.279955,0.454,0.453127,4.53127,-0.060694,0.00019,190,-3.70E-10,-318.878088,,3688.72195,0.121495,0.119874,0.10418,2.85E-06,2.85,-8.19E-09,36610.1632,,3657.343118,-0.411,-0.409304,-0.326456,-1.89E-05,-1.89E+01,1.22E-08,17257.28078
4047.446355,0.455,0.453127,4.53127,-0.060789,0.000191,191,-1.17E-09,-318.451511,,3692.51751,0.122495,0.119874,0.104936,2.85E-06,2.85,-1.82E-08,36818.6872,,3661.179779,-0.412,-0.409304,-0.327868,-1.90E-05,-1.90E+01,3.20E-08,17276.98547
4051.65572,0.456,0.455141,4.55141,-0.060721,0.000191,191,-7.60E-10,-318.082023,,3696.3174,0.123495,0.121888,0.106683,2.93E-06,2.93,-1.03E-08,36436.3876,,3664.998066,-0.413,-0.411257,-0.331218,-1.91E-05,-1.91E+01,2.03E-08,17325.39111
4055.84866,0.457,0.455141,4.55141,-0.060743,0.000191,191,-4.00E-11,-318.105326,,3700.12496,0.124495,0.121888,0.107647,2.94E-06,2.94,-1.96E-08,36662.7183,,3668.814473,-0.414,-0.411257,-0.333425,-1.92E-05,-1.92E+01,1.41E-08,17408.3718
4060.029988,0.458,0.457216,4.57216,-0.060904,0.000191,191,-1.44E-09,-318.493677,,3703.94141,0.125495,0.123841,0.109538,3.02E-06,3.02,-7.98E-09,36325.4867,,3672.632284,-0.415,-0.413332,-0.335013,-1.93E-05,-1.93E+01,1.23E-08,17362.36627
4064.234094,0.459,0.457216,4.57216,-0.060788,0.000192,192,3.30E-10,-316.374384,,3707.75253,0.126495,0.123841,0.110272,3.02E-06,3.02,-1.89E-08,36547.0264,,3676.446325,-0.416,-0.413332,-0.336431,-1.94E-05,-1.94E+01,1.48E-08,17367.55007
4068.421914,0.46,0.459169,4.59169,-0.061023,0.000192,192,-2.15E-09,-317.200617,,3711.57503,0.127495,0.125855,0.112103,3.10E-06,3.1,-6.48E-09,36176.4085,,3680.264494,-0.417,-0.415285,-0.338079,-1.94E-05,-1.94E+01,-1.48E-09,17391.0804
4072.607884,0.461,0.459169,4.59169,-0.060759,0.000193,193,-8.00E-10,-315.296467,,3715.38744,0.128495,0.125855,0.11269,3.10E-06,3.1,-1.85E-08,36363.2306,,3684.097795,-0.418,-0.415285,-0.338117,-1.95E-05,-1.95E+01,1.38E-08,17373.37821
4076.804833,0.462,0.461184,4.61184,-0.060762,0.000192,192,-1.30E-10,-316.497333,,3719.20692,0.129495,0.12787,0.114475,3.17E-06,3.17,-7.83E-09,36074.9477,,3687.931596,-0.419,-0.417299,-0.339671,-1.97E-05,-1.97E+01,2.48E-08,17233.39395
4081.012778,0.463,0.461184,4.61184,-0.060896,0.000193,193,-4.40E-10,-315.281976,,3723.03365,0.130495,0.12787,0.115199,3.18E-06,3.18,-1.88E-08,36234.5244,,3691.753417,-0.42,-0.417299,-0.34233,-1.98E-05,-1.98E+01,3.08E-08,17304.38778
4085.215019,0.464,0.463137,4.63137,-0.060974,0.000193,193,-7.90E-10,-315.336127,,3726.85604,0.131495,0.129884,0.11701,3.26E-06,3.26,-8.42E-09,35842.0876,,3695.563587,-0.421,-0.419252,-0.345573,-1.99E-05,-1.99E+01,2.04E-08,17322.41091
4089.428312,0.465,0.463137,4.63137,-0.060979,0.000194,194,8.00E-11,-314.007868,,3730.67661,0.132495,0.129884,0.117786,3.27E-06,3.27,-2.01E-08,36009.3006,,3699.358432,-0.422,-0.419252,-0.347764,-2.00E-05,-2.00E+01,2.48E-08,17355.96311
4093.61655,0.466,0.465151,4.65151,-0.06116,0.000194,194,-3.04E-09,-314.951269,,3734.47393,0.133495,0.131837,0.119734,3.36E-06,3.36,-7.84E-09,35640.8308,,3703.183724,-0.423,-0.421267,-0.350431,-2.02E-05,-2.02E+01,1.84E-08,17384.90441
4097.805284,0.467,0.465151,4.65151,-0.060715,0.000195,195,4.30E-10,-311.835008,,3738.29428,0.134495,0.131837,0.120454,3.36E-06,3.36,-2.14E-08,35834.5708,,3707.002454,-0.424,-0.421267,-0.352434,-2.02E-05,-2.02E+01,1.72E-08,17426.90932
4102.005974,0.468,0.467165,4.67165,-0.060964,0.000194,194,-1.18E-09,-313.459831,,3742.08134,0.135495,0.133851,0.122527,3.44E-06,3.44,-8.19E-09,35572.0117,,3710.794162,-0.425,-0.423281,-0.354331,-2.04E-05,-2.04E+01,1.46E-08,17368.09199
4106.20325,0.469,0.467165,4.67165,-0.060901,0.000195,195,-1.99E-09,-312.102782,,3745.90561,0.136495,0.133851,0.123287,3.45E-06,3.45,-2.00E-08,35769.8123,,3714.60632,-0.426,-0.423281,-0.355946,-2.05E-05,-2.05E+01,1.87E-08,17402.85197
4110.415163,0.47,0.469118,4.69118,-0.060675,0.000195,195,-1.29E-09,-311.23263,,3749.73854,0.137495,0.135804,0.125218,3.54E-06,3.54,-8.28E-09,35366.926,,3718.425344,-0.427,-0.425234,-0.357956,-2.06E-05,-2.06E+01,1.25E-08,17379.75368
4114.618317,0.471,0.469118,4.69118,-0.060582,0.000196,196,-7.00E-11,-309.861454,,3753.55702,0.138495,0.135804,0.125983,3.54E-06,3.54,-1.78E-08,35542.9605,,3722.236655,-0.428,-0.425295,-0.359368,-2.06E-05,-2.06E+01,1.54E-08,17427.71176
4118.821077,0.472,0.471132,4.71132,-0.060743,0.000196,196,-1.14E-09,-310.372378,,3757.36127,0.139495,0.137818,0.127702,3.62E-06,3.62,-7.11E-09,35239.0313,,3726.064334,-0.429,-0.427248,-0.361063,-2.08E-05,-2.08E+01,5.39E-09,17361.68183
4123.033314,0.473,0.471132,4.71132,-0.060688,0.000196,196,-1.30E-09,-309.568583,,3761.16247,0.140495,0.137818,0.128359,3.63E-06,3.63,-1.94E-08,35319.6473,,3729.887928,-0.43,-0.427248,-0.361791,-2.08E-05,-2.08E+01,1.22E-08,17353.19675
4127.223904,0.474,0.473146,4.73146,-0.060598,0.000196,196,-9.40E-10,-308.939229,,3764.97846,0.141495,0.139832,0.130242,3.72E-06,3.72,-7.00E-09,35015.7765,,3733.69925,-0.431,-0.429262,-0.363169,-2.10E-05,-2.10E+01,1.43E-08,17307.21099
4131.434636,0.475,0.473146,4.73146,-0.06058,0.000196,196,-1.11E-09,-308.855214,,3768.79492,0.142495,0.139832,0.130875,3.73E-06,3.73,-1.84E-08,35086.494,,3737.498254,-0.432,-0.429262,-0.364792,-2.11E-05,-2.11E+01,2.07E-08,17317.99641
4135.632696,0.476,0.4751,4.751,-0.060524,0.000196,196,-4.50E-10,-309.284531,,3772.60297,0.143495,0.141847,0.132654,3.82E-06,3.82,-7.81E-09,34763.722,,3741.305088,-0.433,-0.431276,-0.367029,-2.12E-05,-2.12E+01,1.27E-08,17308.49816
4139.842409,0.477,0.4751,4.751,-0.060603,0.000197,197,-2.50E-10,-308.240778,,3776.426,0.144495,0.141847,0.133369,3.83E-06,3.83,-2.16E-08,34856.8857,,3745.125177,-0.434,-0.431276,-0.368477,-2.12E-05,-2.12E+01,2.52E-08,17353.34251
4144.050892,0.478,0.477114,4.77114,-0.060725,0.000197,197,-1.10E-10,-308.067162,,3780.22502,0.145495,0.143861,0.135479,3.92E-06,3.92,-8.60E-09,34559.131,,3748.947822,-0.435,-0.433229,-0.371165,-2.14E-05,-2.14E+01,2.37E-08,17330.87344
4148.249493,0.479,0.477114,4.77114,-0.060874,0.000198,198,-9.40E-10,-307.654429,,3784.03878,0.146495,0.143861,0.136271,3.93E-06,3.93,-2.15E-08,34644.6353,,3752.760182,-0.436,-0.433229,-0.37372,-2.15E-05,-2.15E+01,3.38E-08,17364.78298
4152.445108,0.48,0.479067,4.79067,-0.060853,0.000198,198,-1.87E-09,-307.987844,,3787.82807,0.147495,0.145814,0.138354,4.02E-06,4.02,-7.83E-09,34439.1416,,3756.564027,-0.437,-0.435244,-0.377274,-2.17E-05,-2.17E+01,2.03E-08,17400.272
4156.654995,0.481,0.479067,4.79067,-0.060649,0.000198,198,-1.43E-09,-306.78741,,3791.64825,0.148495,0.145814,0.139066,4.03E-06,4.03,-1.84E-08,34511.1796,,3760.380827,-0.438,-0.435244,-0.379485,-2.17E-05,-2.17E+01,2.58E-08,17461.75788
4160.859011,0.482,0.481081,4.81081,-0.060536,0.000197,197,4.00E-11,-306.877346,,3795.46526,0.149495,0.147828,0.140841,4.12E-06,4.12,-9.41E-09,34212.8757,,3764.217044,-0.439,-0.437258,-0.382218,-2.19E-05,-2.19E+01,1.92E-08,17449.72513
4165.048897,0.483,0.481081,4.81081,-0.060706,0.000198,198,1.90E-10,-306.087672,,3799.27917,0.150495,0.147828,0.141723,4.13E-06,4.13,-1.83E-08,34297.2608,,3768.047386,-0.44,-0.437258,-0.384326,-2.19E-05,-2.19E+01,1.96E-08,17522.67419
4169.245731,0.484,0.483095,4.83095,-0.060916,0.000199,199,-9.40E-10,-306.809964,,3803.08252,0.151495,0.149781,0.143484,4.23E-06,4.23,-8.96E-09,33944.5984,,3771.854327,-0.441,-0.439272,-0.386498,-2.21E-05,-2.21E+01,1.28E-08,17473.78965
4173.438064,0.485,0.483095,4.83095,-0.0609,0.000199,199,-4.40E-10,-305.859239,,3806.89295,0.152495,0.149842,0.144312,4.25E-06,4.25,-2.16E-08,33972.9216,,3775.650494,-0.442,-0.439272,-0.387976,-2.22E-05,-2.22E+01,5.84E-09,17456.10781
4177.636175,0.486,0.485109,4.85109,-0.06098,0.000199,199,-1.80E-10,-305.99398,,3810.68463,0.153495,0.151795,0.146406,4.34E-06,4.34,-7.31E-09,33769.9344,,3779.458011,-0.443,-0.441225,-0.388744,-2.23E-05,-2.23E+01,4.49E-09,17397.5724
4181.840176,0.487,0.485109,4.85109,-0.061105,0.0002,200,5.50E-10,-305.61294,,3814.48825,0.154495,0.151795,0.147073,4.35E-06,4.35,-1.95E-08,33799.0724,,3783.272041,-0.444,-0.441225,-0.389394,-2.24E-05,-2.24E+01,3.30E-08,17393.48235
4186.020926,0.488,0.487123,4.87123,-0.061378,0.0002,200,-8.60E-10,-306.552492,,3818.28795,0.155495,0.15381,0.148961,4.45E-06,4.45,-8.83E-09,33509.5583,,3787.086123,-0.445,-0.443239,-0.392881,-2.26E-05,-2.26E+01,1.44E-08,17380.88787
4190.231925,0.489,0.487062,4.87062,-0.061372,0.000201,201,-1.35E-09,-305.501837,,3822.09638,0.156495,0.15381,0.149779,4.47E-06,4.47,-2.10E-08,33539.6885,,3790.910888,-0.446,-0.443239,-0.39447,-2.27E-05,-2.27E+01,2.87E-08,17406.97685
4194.426693,0.49,0.489138,4.89138,-0.061265,0.000201,201,-2.02E-09,-304.869308,,3825.90934,0.157495,0.155824,0.151813,4.56E-06,4.56,-7.26E-09,33284.6335,,3794.732231,-0.447,-0.445253,-0.397539,-2.28E-05,-2.28E+01,2.28E-08,17430.47375
4198.631813,0.491,0.489077,4.89077,-0.061023,0.000202,202,-6.10E-10,-302.481939,,3829.71861,0.158495,0.155824,0.152481,4.58E-06,4.58,-1.84E-08,33324.27,,3798.535931,-0.448,-0.445253,-0.399992,-2.29E-05,-2.29E+01,1.41E-08,17485.87495
4202.835318,0.492,0.491091,4.91091,-0.061063,0.000202,202,-1.61E-09,-302.675356,,3833.52278,0.159495,0.157777,0.154258,4.67E-06,4.67,-8.89E-09,33021.295,,3802.331131,-0.449,-0.447206,-0.401579,-2.30E-05,-2.30E+01,2.18E-08,17439.66631
4207.01912,0.493,0.491091,4.91091,-0.060903,0.000202,202,-7.50E-10,-301.169335,,3837.30926,0.160495,0.157777,0.155077,4.69E-06,4.69,-2.09E-08,33076.8433,,3806.135745,-0.45,-0.447206,-0.403927,-2.31E-05,-2.31E+01,2.72E-08,17480.4252
4211.220646,0.494,0.493105,4.93105,-0.060923,0.000202,202,-1.08E-09,-301.445886,,3841.13341,0.161495,0.159791,0.157103,4.79E-06,4.79,-8.52E-09,32772.188,,3809.970726,-0.451,-0.449221,-0.406831,-2.33E-05,-2.33E+01,1.75E-08,17451.61848
4215.434312,0.495,0.493105,4.93105,-0.060877,0.000203,203,-8.00E-11,-300.507351,,3844.94267,0.162495,0.159791,0.157896,4.81E-06,4.81,-1.89E-08,32860.3135,,3813.797283,-0.452,-0.449221,-0.408783,-2.34E-05,-2.34E+01,3.80E-08,17462.53499
4219.642526,0.496,0.495058,4.95058,-0.061028,0.000203,203,3.00E-11,-300.500848,,3848.75501,0.163495,0.161805,0.159722,4.91E-06,4.91,-6.83E-09,32509.2477,,3817.626575,-0.453,-0.451174,-0.412798,-2.36E-05,-2.36E+01,1.02E-08,17528.19266
4223.851393,0.497,0.495058,4.95058,-0.061209,0.000203,203,-7.00E-10,-300.825058,,3852.5589,0.164495,0.161805,0.16034,4.93E-06,4.93,-1.81E-08,32545.7954,,3821.436638,-0.454,-0.451174,-0.413995,-2.36E-05,-2.36E+01,7.27E-09,17567.82926
4228.051022,0.498,0.497072,4.97072,-0.061234,0.000204,204,-6.90E-10,-300.896696,,3856.34837,0.165495,0.163819,0.162081,5.03E-06,5.03,-7.03E-09,32244.2551,,3825.263461,-0.455,-0.453188,-0.414903,-2.38E-05,-2.38E+01,-1.05E-09,17437.44482
4232.236682,0.499,0.497072,4.97072,-0.061259,0.000204,204,-1.13E-09,-300.445812,,3860.18401,0.166495,0.163819,0.16272,5.05E-06,5.05,-1.95E-08,32228.1807,,3829.076548,-0.456,-0.453188,-0.415,-2.38E-05,-2.38E+01,1.38E-08,17408.97102
4236.43093,0.5,0.499086,4.99086,-0.061207,0.000204,204,-1.22E-09,-300.571048,,3863.99069,0.167495,0.165772,0.164597,5.15E-06,5.15,-6.69E-09,31935.3601,,3832.894682,-0.457,-0.455202,-0.416595,-2.40E-05,-2.40E+01,1.66E-08,17336.45245
,,,,,,,,,,3867.8041,0.168495,0.165772,0.165192,5.17E-06,5.17,-2.22E-08,31965.1418,,3836.687718,-0.458,-0.455202,-0.418442,-2.41E-05,-2.41E+01,3.32E-08,17363.42261
,,,,,,,,,,3871.61308,0.169495,0.167787,0.167349,5.27E-06,5.27,-8.60E-09,31729.4211,,3840.500383,-0.459,-0.457216,-0.421937,-2.43E-05,-2.43E+01,1.29E-08,17336.59892
,,,,,,,,,,3875.41451,0.170495,0.167787,0.168133,5.30E-06,5.3,-2.22E-08,31728.3434,,3844.308931,-0.46,-0.457216,-0.423425,-2.44E-05,-2.44E+01,3.81E-08,17367.37922
,,,,,,,,,,3879.21449,0.171495,0.169801,0.170282,5.41E-06,5.41,-3.19E-09,31494.4699,,3848.103399,-0.461,-0.459169,-0.427425,-2.46E-05,-2.46E+01,1.28E-09,17394.76499
,,,,,,,,,,3883.03621,0.172495,0.169801,0.170535,5.43E-06,5.43,-2.05E-08,31406.5038,,3851.908765,-0.462,-0.459169,-0.427727,-2.47E-05,-2.47E+01,3.61E-08,17347.01628
,,,,,,,,,,3886.85385,0.173495,0.171754,0.172525,5.54E-06,5.54,-9.34E-09,31122.57,,3855.729718,-0.463,-0.461184,-0.431522,-2.48E-05,-2.48E+01,1.87E-08,17406.64763
,,,,,,,,,,3890.67041,0.174495,0.171754,0.173388,5.57E-06,5.57,-2.27E-08,31115.0595,,3859.525832,-0.464,-0.461184,-0.433594,-2.49E-05,-2.49E+01,9.70E-09,17445.98525
,,,,,,,,,,3894.45982,0.175495,0.173768,0.175591,5.68E-06,5.68,-7.83E-09,30912.8107,,3863.348969,-0.465,-0.463198,-0.434725,-2.50E-05,-2.50E+01,8.38E-09,17374.96526
,,,,,,,,,,3898.28104,0.176495,0.173768,0.176313,5.71E-06,5.71,-1.91E-08,30884.4472,,3867.163458,-0.466,-0.463198,-0.435723,-2.51E-05,-2.51E+01,1.47E-08,17368.33831
,,,,,,,,,,3902.06445,0.177495,0.175782,0.178162,5.82E-06,5.82,-8.47E-09,30632.0574,,3870.974644,-0.467,-0.465151,-0.437388,-2.53E-05,-2.53E+01,2.77E-08,17277.57325
,,,,,,,,,,3905.88449,0.178495,0.175782,0.178943,5.85E-06,5.85,-2.02E-08,30614.3758,,3874.757911,-0.468,-0.465151,-0.440315,-2.54E-05,-2.54E+01,2.81E-08,17347.59442
,,,,,,,,,,3909.70693,0.179495,0.177735,0.1809,5.96E-06,5.96,-9.18E-09,30377.1574,,3878.567591,-0.469,-0.467165,-0.443321,-2.56E-05,-2.56E+01,1.94E-08,17338.14407
,,,,,,,,,,3913.51638,0.180495,0.177735,0.181751,5.97E-06,5.97,-2.10E-08,30423.9685,,3882.378219,-0.47,-0.467165,-0.445418,-2.57E-05,-2.57E+01,3.54E-08,17359.99721
,,,,,,,,,,3917.30859,0.181495,0.179749,0.183784,6.09E-06,6.09,-4.67E-09,30169.3966,,3886.147766,-0.471,-0.469179,-0.449115,-2.58E-05,-2.58E+01,1.19E-08,17411.32957
,,,,,,,,,,3921.12265,0.182495,0.179749,0.184181,6.13E-06,6.13,-2.14E-08,30037.6498,,3889.95876,-0.472,-0.469179,-0.450494,-2.59E-05,-2.59E+01,4.14E-08,17398.02733
,,,,,,,,,,3924.93251,0.183495,0.181764,0.186247,6.25E-06,6.25,-7.96E-09,29821.1966,,3893.783733,-0.473,-0.471193,-0.45484,-2.61E-05,-2.61E+01,3.05E-08,17425.09111
,,,,,,,,,,3928.72495,0.184495,0.181764,0.186977,6.28E-06,6.28,-2.23E-08,29793.7231,,3897.600211,-0.474,-0.471132,-0.45809,-2.62E-05,-2.62E+01,2.15E-08,17475.51387
,,,,,,,,,,3932.54305,0.185495,0.183778,0.18914,6.40E-06,6.4,-8.27E-09,29567.8471,,3901.421316,-0.475,-0.473146,-0.460434,-2.64E-05,-2.64E+01,2.03E-08,17461.1964
,,,,,,,,,,3936.35889,0.186495,0.183778,0.189889,6.42E-06,6.42,-1.91E-08,29579.1872,,3905.234225,-0.476,-0.473146,-0.462635,-2.64E-05,-2.64E+01,2.32E-08,17517.78534
,,,,,,,,,,3940.17511,0.187495,0.185792,0.191725,6.54E-06,6.54,-7.19E-09,29305.923,,3909.047677,-0.477,-0.475161,-0.465114,-2.66E-05,-2.66E+01,1.42E-08,17460.89123
,,,,,,,,,,3943.98284,0.188495,0.185792,0.192377,6.57E-06,6.57,-1.95E-08,29265.3808,,3912.850931,-0.478,-0.475161,-0.46674,-2.67E-05,-2.67E+01,1.46E-08,17475.89468
,,,,,,,,,,3947.79,0.189495,0.187745,0.19425,6.69E-06,6.69,-7.20E-09,29037.9739,,3916.667085,-0.479,-0.477175,-0.46837,-2.68E-05,-2.68E+01,3.66E-08,17450.91355
,,,,,,,,,,3951.59148,0.190495,0.187745,0.194898,6.73E-06,6.73,-2.19E-08,28959.5588,,3920.480175,-0.48,-0.477175,-0.472224,-2.69E-05,-2.69E+01,4.09E-08,17575.01558
,,,,,,,,,,3955.38969,0.191495,0.189759,0.197016,6.85E-06,6.85,-8.82E-09,28743.9077,,3924.298559,-0.481,-0.479128,-0.476472,-2.71E-05,-2.71E+01,2.80E-08,17577.21933
,,,,,,,,,,3959.21354,0.192495,0.189759,0.19783,6.88E-06,6.88,-1.98E-08,28747.0605,,3928.130657,-0.482,-0.479128,-0.479439,-2.72E-05,-2.72E+01,3.46E-08,17653.67529
,,,,,,,,,,3963.02739,0.193495,0.191712,0.199729,7.02E-06,7.02,-8.82E-09,28448.4818,,3931.949258,-0.483,-0.481142,-0.483059,-2.73E-05,-2.73E+01,1.38E-08,17673.54189
,,,,,,,,,,3966.84497,0.194495,0.191712,0.200542,7.04E-06,7.04,-2.06E-08,28475.0349,,3935.768529,-0.484,-0.481142,-0.484617,-2.74E-05,-2.74E+01,2.98E-08,17665.51646
,,,,,,,,,,3970.65603,0.195495,0.193727,0.202542,7.17E-06,7.17,-5.67E-09,28249.1097,,3939.593289,-0.485,-0.483156,-0.487778,-2.77E-05,-2.77E+01,-2.84E-09,17629.31141
,,,,,,,,,,3974.46151,0.196495,0.193727,0.20304,7.20E-06,7.2,-1.93E-08,28186.1477,,3943.399403,-0.486,-0.483095,-0.487673,-2.78E-05,-2.78E+01,1.12E-08,17553.61752
,,,,,,,,,,3978.26841,0.197495,0.19568,0.204897,7.34E-06,7.34,-9.64E-09,27906.6995,,3947.207916,-0.487,-0.48517,-0.488957,-2.80E-05,-2.80E+01,1.37E-08,17473.92843
,,,,,,,,,,3982.09189,0.198495,0.19568,0.20579,7.38E-06,7.38,-2.25E-08,27903.2706,,3951.018933,-0.488,-0.48517,-0.490468,-2.81E-05,-2.81E+01,2.92E-08,17470.13985
,,,,,,,,,,3985.90908,0.199495,0.197694,0.207974,7.50E-06,7.5,-9.29E-09,27715.3695,,3954.836921,-0.489,-0.487123,-0.49357,-2.83E-05,-2.83E+01,1.14E-08,17448.75889
,,,,,,,,,,3989.70043,0.200495,0.197694,0.208836,7.54E-06,7.54,-1.77E-08,27690.2888,,3958.644812,-0.49,-0.487123,-0.494851,-2.83E-05,-2.83E+01,9.60E-10,17471.50821
,,,,,,,,,,3993.50841,0.201495,0.199708,0.210523,7.67E-06,7.67,-4.75E-09,27440.7093,,3962.467846,-0.491,-0.489138,-0.495132,-2.85E-05,-2.85E+01,9.94E-09,17357.05883
,,,,,,,,,,3997.32601,0.202495,0.199708,0.210912,7.71E-06,7.71,-1.64E-08,27369.1783,,3966.269619,-0.492,-0.489138,-0.496291,-2.86E-05,-2.86E+01,1.34E-08,17343.33006
,,,,,,,,,,4001.139,0.203495,0.201722,0.212461,7.84E-06,7.84,-7.39E-09,27087.8124,,3970.094967,-0.493,-0.491091,-0.497818,-2.88E-05,-2.88E+01,2.08E-08,17270.80095
,,,,,,,,,,4004.94413,0.204495,0.201722,0.213117,7.89E-06,7.89,-2.31E-08,27019.2345,,3973.900476,-0.494,-0.491091,-0.500062,-2.89E-05,-2.89E+01,2.39E-08,17327.52341
,,,,,,,,,,4008.72813,0.205495,0.203675,0.215358,8.03E-06,8.03,-5.06E-09,26812.5506,,3977.718742,-0.495,-0.493105,-0.502612,-2.91E-05,-2.91E+01,1.95E-08,17269.95324
,,,,,,,,,,4012.53504,0.206495,0.203675,0.215768,8.06E-06,8.06,-2.15E-08,26760.9575,,3981.538962,-0.496,-0.493105,-0.50472,-2.92E-05,-2.92E+01,2.40E-08,17290.07457
,,,,,,,,,,4016.33795,0.207495,0.205689,0.217804,8.21E-06,8.21,-7.08E-09,26542.6838,,3985.328248,-0.497,-0.495119,-0.507267,-2.94E-05,-2.94E+01,2.13E-08,17241.72599
,,,,,,,,,,4020.13891,0.208495,0.205689,0.218434,8.25E-06,8.25,-2.60E-08,26490.9813,,3989.140666,-0.498,-0.495119,-0.509582,-2.95E-05,-2.95E+01,2.36E-08,17288.95873
,,,,,,,,,,4023.94059,0.209495,0.207643,0.220979,8.39E-06,8.39,-7.70E-09,26348.8409,,3992.942424,-0.499,-0.497133,-0.512094,-2.97E-05,-2.97E+01,2.07E-08,17249.42069
,,,,,,,,,,4027.7716,0.210495,0.207643,0.221668,8.43E-06,8.43,-1.93E-08,26293.4647,,3996.744368,-0.5,-0.497133,-0.514305,-2.97E-05,-2.97E+01,1.65E-08,17289.83679
,,,,,,,,,,4031.57662,0.211495,0.209657,0.223537,8.56E-06,8.56,-6.40E-09,26107.203,,4000.542949,-0.501,-0.499086,-0.516098,-2.99E-05,-2.99E+01,1.09E-08,17241.51918
,,,,,,,,,,4035.40505,0.212495,0.209657,0.224119,8.60E-06,8.6,-2.33E-08,26056.2996,,4004.362068,-0.502,-0.499086,-0.517382,-3.01E-05,-3.01E+01,-6.05E-09,17214.49173
,,,,,,,,,,4039.2007,0.213495,0.211671,0.226359,8.74E-06,8.74,-6.51E-09,25886.7552,,4008.184528,-0.503,-0.501102,-0.516959,-3.02E-05,-3.02E+01,1.19E-08,17104.16602
,,,,,,,,,,4043.00088,0.214495,0.211671,0.226916,8.79E-06,8.79,-2.68E-08,25825.2119,,4012.017177,-0.504,-0.501102,-0.518309,-3.03E-05,-3.03E+01,2.07E-08,17124.71085
,,,,,,,,,,4046.82948,0.215495,0.213685,0.229532,8.93E-06,8.93,9.00E-11,25716.3248,,4015.839746,-0.505,-0.503056,-0.520548,-3.05E-05,-3.05E+01,2.52E-08,17068.55894
,,,,,,,,,,4050.63976,0.216495,0.213685,0.22943,8.97E-06,8.97,-1.82E-08,25586.3772,,4019.653231,-0.506,-0.503056,-0.523207,-3.06E-05,-3.06E+01,2.95E-08,17111.2905
,,,,,,,,,,4054.45738,0.217495,0.215638,0.231152,9.12E-06,9.12,-7.32E-09,25350.391,,4023.461618,-0.507,-0.505131,-0.526316,-3.08E-05,-3.08E+01,3.14E-08,17084.94862
,,,,,,,,,,4058.27054,0.218495,0.215638,0.231813,9.16E-06,9.16,-2.05E-08,25311.6868,,4027.289173,-0.508,-0.505131,-0.529618,-3.10E-05,-3.10E+01,4.02E-08,17079.48808
,,,,,,,,,,4062.08615,0.219495,0.217652,0.233784,9.31E-06,9.31,-9.20E-09,25115.2451,,4031.101252,-0.509,-0.507084,-0.533798,-3.12E-05,-3.12E+01,2.02E-08,17126.38665
,,,,,,,,,,4065.88718,0.220495,0.217652,0.234611,9.36E-06,9.36,-2.24E-08,25073.7181,,4034.88384,-0.51,-0.507084,-0.535965,-3.12E-05,-3.12E+01,2.94E-08,17170.95099
,,,,,,,,,,4069.69387,0.221495,0.219666,0.23678,9.51E-06,9.51,-2.57E-09,24903.2036,,4038.68724,-0.511,-0.509098,-0.539072,-3.15E-05,-3.15E+01,3.41E-08,17107.47341
,,,,,,,,,,4073.488,0.222495,0.219666,0.236961,9.55E-06,9.55,-2.39E-08,24816.1185,,4042.485131,-0.512,-0.509098,-0.542664,-3.16E-05,-3.16E+01,3.97E-08,17155.01906
,,,,,,,,,,4077.30141,0.223495,0.221681,0.239269,9.71E-06,9.71,-1.01E-08,24636.7662,,4046.296944,-0.513,-0.511295,-0.546798,-3.19E-05,-3.19E+01,2.72E-08,17162.28684
,,,,,,,,,,4081.11333,0.224495,0.221681,0.240162,9.75E-06,9.75,-1.81E-08,24644.2812,,4050.127466,-0.514,-0.511295,-0.549662,-3.20E-05,-3.20E+01,5.68E-08,17191.88767
,,,,,,,,,,4084.94478,0.225495,0.223634,0.241854,9.91E-06,9.91,-6.64E-09,24394.8944,,4053.957852,-0.515,-0.513309,-0.555487,-3.22E-05,-3.22E+01,1.79E-08,17274.67642
