[Header]
TITLE,MPMS RSO Measurement
BYAPP,MPMS Measurement,1.1,Summary
FILEOPENTIME, 1557474810.224000 5/10/2019, 4:53:30 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.60,  Build 081

INFO, NAME, 
INFO, WEIGHT, 1.000
INFO, AREA, 1.000
INFO, LENGTH, 1.000
INFO, SHAPE, 0
INFO, COMMENT, 
INFO, SEQUENCE FILE: 190519_PlatedSn_onSi_5.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,10,11,19,20,21,22,23,35
FIELDGROUP,Transverse,1,2,3,4,12,13,14,15,16,17,18,24,25,26,27,28,35

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Offset (cm),Long Offset Std Dev,Long Algorithm,Long Reg Fit,Long Reg Factor,Trans Moment (emu),Trans Scan Std Dev,Trans Offset (cm),Trans Offset Std Dev,Trans Algorithm,Trans Reg Fit,Trans Reg Factor,Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Offset [w/o ABS] (cm),Long Offset Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Offset [w/o ABS] (cm),Trans Offset Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],RSO Position (deg),Amplitude (cm),Frequency,Cycles to Average,Scans per Measurement,Delta Temp (K),Error,EC Comp. Running,Using ABS,
1557481984.796,,1.000000e+001,9.999947e+000,8.634219e-007,5.621327e-008,-4.790619e-002,1.726898e-002,3,8.450736e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,3.245354e-003,0,,0,
1557481998.016,,1.000000e+001,1.000070e+001,7.781564e-007,3.038947e-008,-8.308852e-002,1.169023e-002,3,8.235471e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.497673e-003,0,,0,
1557482011.836,,1.000000e+001,9.999884e+000,8.485030e-007,5.068405e-008,-7.091314e-002,8.960347e-003,3,8.647627e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,7.476807e-004,0,,0,
1557482025.606,,1.000000e+001,9.999386e+000,8.081664e-007,6.556626e-009,-8.979097e-002,1.985813e-002,3,8.134055e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,4.493713e-003,0,,0,
1557482039.126,,1.000000e+001,1.000057e+001,7.859356e-007,1.658604e-008,-6.821120e-002,6.142940e-003,3,8.399198e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,4.744530e-003,0,,0,
1557482052.596,,1.000000e+001,9.999572e+000,8.344552e-007,4.722661e-008,-7.792500e-002,5.920937e-003,3,8.657404e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,3.245354e-003,0,,0,
1557482066.816,,1.000000e+001,9.999261e+000,8.497036e-007,8.632424e-009,-6.971398e-002,6.644366e-003,3,8.779997e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,4.742622e-003,0,,0,
1557482081.536,,1.000000e+001,9.998701e+000,8.334360e-007,1.164664e-008,-7.364216e-002,1.453126e-002,3,9.017584e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,7.987976e-003,0,,0,
1557482095.256,,1.000000e+001,1.000007e+001,8.473626e-007,1.817429e-009,-7.816015e-002,4.041108e-003,3,8.880622e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,4.245758e-003,0,,0,
1557482108.546,,1.000000e+001,1.000113e+001,8.579507e-007,2.095875e-008,-6.995173e-002,9.084310e-003,3,8.943492e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.750397e-003,0,,0,
1557482122.016,,1.000000e+001,9.999199e+000,8.333758e-007,7.789226e-009,-7.081503e-002,6.933694e-003,3,8.748131e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,6.242752e-003,0,,0,
1557482135.986,,1.000000e+001,9.999510e+000,8.577979e-007,8.514614e-009,-7.681333e-002,5.626931e-003,3,8.913910e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.993584e-003,0,,0,
1557482149.286,,1.000000e+001,9.998762e+000,8.354900e-007,1.370789e-008,-7.022034e-002,2.771324e-003,3,8.676087e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,8.240700e-003,0,,0,
1557482163.316,,1.000000e+001,1.000020e+001,8.322127e-007,6.078823e-008,-7.706745e-002,1.493861e-002,3,8.634150e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,4.494667e-003,0,,0,
1557482176.326,,1.000000e+001,9.999510e+000,8.434637e-007,5.938959e-009,-7.719657e-002,5.876909e-003,3,8.756741e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,4.987717e-004,0,,0,
1557482189.546,,1.000000e+001,1.000032e+001,8.440768e-007,1.931094e-008,-8.310464e-002,1.430686e-002,3,8.521947e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.747536e-003,0,,0,
1557482204.056,,1.000000e+001,9.998199e+000,8.130435e-007,3.714960e-008,-7.668927e-002,9.646186e-003,3,8.452369e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,3.993034e-003,0,,0,
1557482218.026,,1.000000e+001,1.000088e+001,8.669572e-007,1.268233e-008,-6.653075e-002,1.884735e-002,3,8.657323e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.248764e-003,0,,0,
1557482230.496,,1.000000e+001,9.999948e+000,8.333242e-007,5.199274e-008,-9.542768e-002,2.382500e-002,3,8.441806e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,3.995895e-003,0,,0,
1557482244.276,,1.000000e+001,9.999262e+000,8.007401e-007,5.280772e-008,-7.393274e-002,1.082257e-002,3,8.602690e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,6.492615e-003,0,,0,
1557482258.436,,1.000000e+001,9.999073e+000,8.365659e-007,5.631794e-009,-7.329166e-002,2.385696e-003,3,8.869146e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.995491e-003,0,,0,
1557482271.546,,1.000000e+001,1.000038e+001,8.475614e-007,1.370620e-008,-8.338593e-002,2.768669e-003,3,8.774570e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,4.745483e-003,0,,0,
1557482286.016,,1.000000e+001,9.997890e+000,8.452860e-007,1.725363e-008,-7.001597e-002,2.009463e-002,3,8.715169e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,6.737709e-003,0,,0,
1557482300.736,,1.000000e+001,9.999760e+000,8.349106e-007,1.002769e-009,-7.031402e-002,1.353003e-002,3,8.751712e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,3.746033e-003,0,,0,
1557482315.506,,1.000000e+001,1.000182e+001,8.403587e-007,2.110526e-009,-8.299786e-002,1.095829e-002,3,8.694444e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.499580e-003,0,,0,
1557482329.056,,1.000000e+001,9.999136e+000,8.511515e-007,3.894151e-009,-6.902307e-002,7.258926e-003,3,8.636161e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,6.992340e-003,0,,0,
1557482343.527,,1.000000e+001,1.000007e+001,8.315297e-007,9.433658e-009,-7.658029e-002,4.577027e-003,3,8.926058e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,4.495621e-003,0,,0,
1557482358.027,,1.000000e+001,1.000063e+001,8.480319e-007,1.657318e-008,-9.848374e-002,1.894791e-003,3,8.752041e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,3.746033e-003,0,,0,
1557482371.747,,1.000000e+001,9.999511e+000,8.587914e-007,3.750199e-008,-7.875461e-002,1.532110e-002,3,8.843646e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,4.745483e-003,0,,0,
1557482385.027,,1.000000e+001,1.000076e+001,8.593944e-007,1.367071e-008,-8.002266e-002,1.427662e-002,3,8.906829e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.246857e-003,0,,0,
1557482398.997,,1.000000e+001,1.000020e+001,8.592451e-007,2.422434e-008,-7.499124e-002,1.821455e-003,3,8.811734e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.246857e-003,0,,0,
1557482412.717,,1.000000e+001,9.999137e+000,8.232749e-007,1.244020e-008,-7.641359e-002,2.092675e-002,3,8.512932e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,5.743027e-003,0,,0,
1557482426.737,,1.000000e+001,1.000088e+001,8.442897e-007,1.946087e-008,-5.762351e-002,1.603307e-002,3,8.968388e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,7.495880e-004,0,,0,
1557482440.057,,1.000000e+001,9.998886e+000,8.317813e-007,1.022866e-009,-6.186266e-002,6.237373e-003,3,8.751751e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,4.491806e-003,0,,0,
1557482452.807,,1.000000e+001,1.000013e+001,8.585433e-007,1.874621e-008,-6.704574e-002,2.207312e-002,3,9.015255e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.495766e-003,0,,0,
1557482465.837,,1.000000e+001,9.999511e+000,7.971329e-007,2.124007e-008,-8.250442e-002,2.171806e-002,3,7.944107e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,5.243301e-003,0,,0,
1557482478.367,,1.000000e+001,1.000095e+001,8.377889e-007,6.007410e-008,-7.487173e-002,2.815173e-003,3,8.385322e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.747536e-003,0,,0,
1557482491.337,,1.000000e+001,9.998387e+000,8.890660e-007,1.709229e-008,-6.081030e-002,1.953118e-002,3,8.931293e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,4.242897e-003,0,,0,
1557482504.567,,1.000000e+001,9.999947e+000,8.565864e-007,2.989826e-008,-7.301614e-002,1.150824e-002,3,8.694640e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.995491e-003,0,,0,
1557482518.037,,1.000000e+001,9.999947e+000,8.368385e-007,3.291030e-008,-5.866714e-002,8.328086e-003,3,8.799117e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.745628e-003,0,,0,
1557482530.287,,1.000000e+001,1.000001e+001,8.781006e-007,3.934578e-008,-6.318132e-002,2.847438e-003,3,8.979654e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,3.247261e-003,0,,0,
1557482544.797,,1.000000e+001,9.998575e+000,8.176464e-007,1.729925e-008,-8.371381e-002,9.137568e-003,3,8.499081e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.996040e-003,0,,0,
1557482557.817,,1.000000e+001,9.999886e+000,7.970604e-007,5.242077e-008,-1.044943e-001,2.322096e-003,3,8.369668e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,4.244804e-003,0,,0,
1557482571.887,,1.000000e+001,1.000045e+001,8.446212e-007,1.772797e-008,-7.623246e-002,2.027912e-002,3,8.611283e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,4.245758e-003,0,,0,
1557482584.917,,1.000000e+001,9.999823e+000,8.176569e-007,2.514704e-008,-7.395087e-002,9.209033e-003,3,8.668604e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,4.245758e-003,0,,0,
1557482598.137,,1.000000e+001,9.999385e+000,7.992845e-007,2.382650e-008,-8.254549e-002,5.175111e-003,3,8.552512e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,3.993988e-003,0,,0,
1557482612.137,,1.000000e+001,9.999012e+000,8.347243e-007,4.341952e-008,-8.148038e-002,1.787486e-002,3,8.569407e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,4.244804e-003,0,,0,
1557482624.907,,1.000000e+001,9.999886e+000,8.374070e-007,1.322298e-008,-6.462976e-002,1.097014e-003,3,8.795459e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,6.241798e-003,0,,0,
1557482638.157,,1.000000e+001,1.000063e+001,8.332145e-007,6.086130e-008,-7.266450e-002,1.994389e-003,3,8.301309e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,3.746986e-003,0,,0,
1557482651.187,,1.000000e+001,9.999573e+000,8.526666e-007,3.238931e-008,-8.322334e-002,1.939636e-002,3,8.551515e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,4.995346e-003,0,,0,
1557482664.407,,1.000000e+001,9.999323e+000,8.328118e-007,4.636328e-008,-8.990834e-002,9.166940e-007,3,8.511137e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.745224e-003,0,,0,
1557482676.627,,1.000000e+001,1.000051e+001,8.354243e-007,2.615391e-008,-7.923785e-002,4.598859e-003,3,8.693067e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,3.746986e-003,0,,0,
1557482690.097,,1.000000e+001,9.997452e+000,8.394151e-007,1.369575e-008,-7.438849e-002,1.667092e-002,3,8.584562e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,5.238533e-003,0,,0,
1557482850.957,,1.000000e+001,1.000195e+001,8.553877e-007,1.477171e-008,-8.126128e-002,5.019684e-003,3,8.849443e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,3.499985e-003,0,,0,
1557482887.617,,1.000000e+001,9.428085e+000,8.629567e-007,1.593357e-008,-7.305395e-002,2.601643e-002,3,8.887964e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,4.055700e-001,0,,0,
1557482900.137,,1.000000e+001,9.302010e+000,8.363428e-007,3.433523e-009,-7.729660e-002,5.631730e-003,3,8.729336e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,4.228687e-002,0,,0,
1557482913.027,,1.000000e+001,9.264733e+000,8.655405e-007,3.160768e-008,-8.296835e-002,9.878816e-003,3,8.648019e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.904606e-002,0,,0,
1557482926.017,,1.000000e+001,9.212824e+000,8.100944e-007,4.023537e-009,-8.478433e-002,3.687075e-003,3,8.764687e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,6.081581e-002,0,,0,
1557482938.487,,1.000000e+001,9.127646e+000,8.154080e-007,9.741587e-009,-7.842642e-002,2.800454e-002,3,8.557742e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,8.460617e-002,0,,0,
1557482951.257,,1.000000e+001,9.014095e+000,8.727255e-007,5.575722e-008,-7.581248e-002,3.054188e-002,3,8.879355e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.042652e-001,0,,0,
1557482965.727,,1.000000e+001,8.886534e+000,8.176958e-007,2.820407e-008,-7.604870e-002,5.888015e-003,3,8.475862e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.071072e-001,0,,0,
1557482979.197,,1.000000e+001,8.772894e+000,8.497996e-007,2.237500e-009,-8.247071e-002,8.463509e-004,3,8.663796e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,9.107876e-002,0,,0,
1557482993.917,,1.000000e+001,8.660583e+000,8.306608e-007,9.957350e-010,-8.511539e-002,5.898436e-003,3,8.676351e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.054239e-001,0,,0,
1557483008.137,,1.000000e+001,8.531099e+000,8.516905e-007,1.749315e-008,-6.693329e-002,5.741491e-003,3,8.660455e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,8.268261e-002,0,,0,
1557483021.617,,1.000000e+001,8.424061e+000,8.673305e-007,5.163654e-008,-6.898850e-002,6.877528e-003,3,8.744512e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.022282e-001,0,,0,
1557483035.377,,1.000000e+001,8.306253e+000,8.403007e-007,4.905783e-008,-7.411167e-002,1.251986e-002,3,8.568192e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,8.067131e-002,0,,0,
1557483048.557,,1.000000e+001,8.200264e+000,8.252175e-007,1.341053e-008,-7.221171e-002,2.999723e-003,3,8.728143e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.046162e-001,0,,0,
1557483062.408,,1.000000e+001,8.089336e+000,8.356855e-007,9.805898e-009,-7.966820e-002,1.225698e-002,3,8.665863e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,8.357620e-002,0,,0,
1557483076.398,,1.000000e+001,7.980809e+000,8.355628e-007,4.877542e-008,-7.977006e-002,2.340599e-003,3,8.844309e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,9.768343e-002,0,,0,
1557483092.168,,1.000000e+001,7.855464e+000,8.345115e-007,2.894396e-008,-6.585678e-002,4.642264e-003,3,8.701273e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,8.654737e-002,0,,0,
1557483106.178,,1.000000e+001,7.745950e+000,8.252099e-007,6.904227e-009,-7.649729e-002,6.008065e-003,3,8.461553e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,8.805275e-002,0,,0,
1557483119.938,,1.000000e+001,7.648958e+000,8.276676e-007,1.154294e-008,-8.621988e-002,1.166312e-002,3,8.801705e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,8.491182e-002,0,,0,
1557483133.448,,1.000000e+001,7.531550e+000,8.311256e-007,1.354060e-008,-8.536751e-002,2.207142e-002,3,8.638945e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,8.623886e-002,0,,0,
1557483146.968,,1.000000e+001,7.421543e+000,8.595623e-007,1.493345e-008,-7.828556e-002,1.682136e-002,3,8.789545e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,9.591293e-002,0,,0,
1557483160.228,,1.000000e+001,7.309508e+000,8.414623e-007,2.542205e-008,-1.027985e-001,1.315835e-002,3,8.452836e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,9.365988e-002,0,,0,
1557483174.238,,1.000000e+001,7.201714e+000,8.567780e-007,1.800535e-008,-6.893513e-002,5.093747e-003,3,8.751172e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,9.753704e-002,0,,0,
1557483187.198,,1.000000e+001,7.090019e+000,8.313706e-007,7.717198e-009,-8.842207e-002,2.319298e-002,3,8.654641e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,8.858299e-002,0,,0,
1557483201.768,,1.000000e+001,6.976594e+000,8.799071e-007,1.974733e-008,-6.339499e-002,1.565872e-002,3,9.028223e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,9.848595e-002,0,,0,
1557483215.238,,1.000000e+001,6.867932e+000,8.435063e-007,2.203162e-008,-7.654154e-002,5.777427e-003,3,8.700069e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.006103e-001,0,,0,
1557483229.458,,1.000000e+001,6.753581e+000,8.346194e-007,4.048674e-008,-8.839138e-002,1.132022e-003,3,8.900098e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,9.746027e-002,0,,0,
1557483242.678,,1.000000e+001,6.653288e+000,8.309131e-007,4.868141e-009,-6.668383e-002,4.797866e-003,3,8.707353e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,5.623913e-002,0,,0,
1557483258.248,,1.000000e+001,6.578282e+000,8.466649e-007,1.506589e-008,-7.669304e-002,8.387292e-003,3,8.800884e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,9.191227e-002,0,,0,
1557483272.218,,1.000000e+001,6.468002e+000,8.305183e-007,2.953080e-008,-6.828229e-002,1.145921e-002,3,8.814120e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,9.131289e-002,0,,0,
1557483286.688,,1.000000e+001,6.354476e+000,8.379718e-007,7.265373e-009,-6.634568e-002,1.085544e-002,3,8.646944e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.076531e-001,0,,0,
1557483300.658,,1.000000e+001,6.223944e+000,8.306251e-007,3.305360e-008,-7.918102e-002,4.250483e-003,3,8.727228e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,8.869982e-002,0,,0,
1557483315.878,,1.000000e+001,6.105679e+000,8.198662e-007,1.127673e-008,-8.545841e-002,9.400181e-003,3,8.579240e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,9.594774e-002,0,,0,
1557483330.608,,1.000000e+001,5.979273e+000,8.216852e-007,2.373027e-008,-9.862214e-002,1.085008e-002,3,8.408970e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,9.609985e-002,0,,0,
1557483346.098,,1.000000e+001,5.859714e+000,8.313625e-007,1.037702e-008,-8.619574e-002,1.157603e-002,3,8.608843e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,9.427309e-002,0,,0,
1557483359.998,,1.000000e+001,5.753510e+000,8.562105e-007,2.414154e-009,-8.438472e-002,1.095882e-002,3,8.761543e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,8.351898e-002,0,,0,
1557483374.858,,1.000000e+001,5.641433e+000,8.001865e-007,6.116855e-008,-7.408784e-002,4.843716e-003,3,8.611148e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,8.560324e-002,0,,0,
1557483389.578,,1.000000e+001,5.533760e+000,8.472030e-007,9.243820e-009,-8.147738e-002,1.340046e-002,3,8.687673e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.293221e-001,0,,0,
1557483403.548,,1.000000e+001,5.396355e+000,8.430160e-007,8.341698e-009,-7.160354e-002,1.037476e-003,3,8.872942e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.070142e-001,0,,0,
1557483418.518,,1.000000e+001,5.265509e+000,8.413413e-007,6.873357e-009,-6.122905e-002,2.209986e-003,3,8.952844e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,9.361839e-002,0,,0,
1557483433.028,,1.000000e+001,5.152376e+000,8.443138e-007,1.087716e-008,-8.269882e-002,3.415739e-004,3,8.765837e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.063581e-001,0,,0,
1557483447.248,,1.000000e+001,5.028197e+000,8.239825e-007,6.809167e-009,-7.761100e-002,7.791451e-003,3,8.741548e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,8.898878e-002,0,,0,
1557483461.488,,1.000000e+001,4.908178e+000,8.480672e-007,2.114557e-008,-7.813336e-002,3.528002e-003,3,8.918171e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,8.925390e-002,0,,0,
1557483475.208,,1.000000e+001,4.791229e+000,8.401779e-007,6.910497e-009,-8.272892e-002,7.065387e-003,3,8.419871e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,8.924913e-002,0,,0,
1557483488.928,,1.000000e+001,4.681630e+000,8.649862e-007,9.141806e-009,-7.951725e-002,8.845464e-003,3,8.900170e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,9.991217e-002,0,,0,
1557483503.668,,1.000000e+001,4.554905e+000,8.268235e-007,7.764105e-009,-7.100952e-002,3.483495e-003,3,8.755136e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,9.825230e-002,0,,0,
1557483518.168,,1.000000e+001,4.436554e+000,8.286318e-007,1.678621e-008,-8.059987e-002,9.315075e-003,3,8.688858e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,9.115934e-002,0,,0,
1557483533.108,,1.000000e+001,4.314305e+000,8.610460e-007,1.033329e-008,-6.931150e-002,2.195755e-002,3,8.816520e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.053438e-001,0,,0,
1557483546.988,,1.000000e+001,4.099906e+000,8.104494e-007,3.145410e-009,-8.889911e-002,5.415312e-003,3,8.687931e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.064757e-001,0,,0,
