QuickDAQ Data
2019/01/09 21:25:40
Notes:,,
Sample Rate:,99.96746, Hz,
Measurement Type,Time Waveform,Time Waveform,
Channel Name,169.254.226.173.AD.1,169.254.226.173.AD.2,
X Axis Units,Sec,Sec,
Y Axis Units,V,V,
Time,Real,Real,
 2.95235E-005, 1.54972E-004, 0.0011527538,
 2.96393E-005, 1.66893E-004, 0.0011372566,
 2.97551E-005, 1.60933E-004, 0.0011110306,
 2.98708E-005, 1.71661E-004, 0.0011932850,
 2.99866E-005, 1.81198E-004, 0.0012826920,
 3.01024E-005, 1.74046E-004, 0.0011503696,
 3.02182E-005, 1.71661E-004, 0.0010895729,
 3.03339E-005, 1.39475E-004, 0.0010204315,
 3.04497E-005, 1.20401E-004, 9.41753E-004,
 3.05655E-005, 1.28746E-004, 9.59635E-004,
 3.06813E-005, 1.37091E-004, 9.70364E-004,
 3.07971E-005, 1.52588E-004, 0.0010716915,
 3.09128E-005, 1.50204E-004, 0.0011146069,
 3.10286E-005, 1.62125E-004, 0.0011217594,
 3.11444E-005, 1.64509E-004, 0.0010621548,
 3.12602E-005, 1.26362E-004, 9.38177E-004,
 3.13760E-005, 1.31130E-004, 9.59635E-004,
 3.14917E-005, 1.38283E-004, 9.63211E-004,
 3.16075E-005, 1.34706E-004, 9.83477E-004,
 3.17233E-005, 1.34706E-004, 9.48906E-004,
 3.18391E-005, 1.26362E-004, 8.86917E-004,
 3.19548E-005, 1.18017E-004, 9.28640E-004,
 3.20706E-005, 1.15633E-004, 0.0010192394,
 3.21864E-005, 1.26362E-004, 0.0011062622,
 3.23022E-005, 1.22786E-004, 0.0010168552,
 3.24180E-005, 1.23978E-004, 0.0010657310,
 3.25337E-005, 1.38283E-004, 0.0010669231,
 3.26495E-005, 1.33514E-004, 8.77380E-004,
 3.27653E-005, 1.40667E-004, 9.48906E-004,
 3.28811E-005, 1.44243E-004, 0.0010454655,
 3.29968E-005, 1.69277E-004, 0.0011265278,
 3.31126E-005, 1.81198E-004, 0.0010871887,
 3.32284E-005, 1.54972E-004, 0.0010800362,
 3.33442E-005, 1.52588E-004, 0.0011014938,
 3.34600E-005, 1.37091E-004, 9.56059E-004,
 3.35757E-005, 1.44243E-004, 9.22680E-004,
 3.36915E-005, 1.64509E-004, 9.67979E-004,
 3.38073E-005, 1.47820E-004, 0.0010478497,
 3.39231E-005, 1.53780E-004, 0.0011014938,
 3.40389E-005, 1.68085E-004, 0.0011312962,
 3.41546E-005, 1.37091E-004, 0.0010108948,
 3.42704E-005, 1.10865E-004, 9.33409E-004,
 3.43862E-005, 1.23978E-004, 9.88245E-004,
 3.45020E-005, 1.38283E-004, 9.84669E-004,
 3.46177E-005, 1.53780E-004, 0.0010013580,
 3.47335E-005, 1.50204E-004, 0.0010335445,
 3.48493E-005, 1.26362E-004, 9.95398E-004,
 3.49651E-005, 1.15633E-004, 9.19104E-004,
 3.50809E-005, 1.12057E-004, 8.64267E-004,
 3.51966E-005, 1.25170E-004, 8.67844E-004,
 3.53124E-005, 1.31130E-004, 7.67708E-004,
 3.54282E-005, 1.47820E-004, 8.60691E-004,
 3.55440E-005, 1.72853E-004, 0.0010776520,
 3.56598E-005, 1.47820E-004, 9.65595E-004,
 3.57755E-005, 1.00136E-004, 7.46250E-004,
 3.58913E-005, 1.10865E-004, 7.40290E-004,
 3.60071E-005, 1.26362E-004, 8.72612E-004,
 3.61229E-005, 1.12057E-004, 8.24928E-004,
 3.62386E-005, 1.28746E-004, 9.21488E-004,
 3.63544E-005, 1.54972E-004, 0.0010800362,
 3.64702E-005, 1.38283E-004, 9.36985E-004,
 3.65860E-005, 1.29938E-004, 8.59499E-004,
 3.67018E-005, 1.32322E-004, 8.70228E-004,
 3.68175E-005, 1.21593E-004, 8.27312E-004,
 3.69333E-005, 1.08480E-004, 7.67708E-004,
 3.70491E-005, 1.20401E-004, 8.05855E-004,
 3.71649E-005, 1.39475E-004, 9.20296E-004,
 3.72806E-005, 1.15633E-004, 9.21488E-004,
 3.73964E-005, 9.77516E-005, 8.70228E-004,
 3.75122E-005, 1.15633E-004, 9.40561E-004,
 3.76280E-005, 1.41859E-004, 0.0010550022,
 3.77438E-005, 1.51396E-004, 9.10759E-004,
 3.78595E-005, 1.47820E-004, 8.78572E-004,
 3.79753E-005, 1.25170E-004, 8.98838E-004,
 3.80911E-005, 9.89437E-005, 7.49826E-004,
 3.82069E-005, 1.25170E-004, 9.35793E-004,
 3.83227E-005, 1.60933E-004, 0.0010514259,
 3.84384E-005, 1.40667E-004, 9.51290E-004,
 3.85542E-005, 1.28746E-004, 8.85725E-004,
 3.86700E-005, 1.37091E-004, 9.13143E-004,
 3.87858E-005, 1.26362E-004, 9.93013E-004,
 3.89015E-005, 1.62125E-004, 0.0012707710,
 3.90173E-005, 0.0014376640, 0.0114500523,
 3.91331E-005, 0.0026893616, 0.0213754177,
 3.92489E-005, 0.0027096272, 0.0214016438,
 3.93647E-005, 0.0026929379, 0.0214195251,
 3.94804E-005, 0.0026988983, 0.0214827061,
 3.95962E-005, 0.0027143955, 0.0214958191,
 3.97120E-005, 0.0027132034, 0.0215804577,
 3.98278E-005, 0.0027179718, 0.0216054916,
 3.99436E-005, 0.0027215481, 0.0216162205,
 4.00593E-005, 0.0027394295, 0.0217580795,
 4.01751E-005, 0.0027573109, 0.0217807293,
 4.02909E-005, 0.0027477741, 0.0216960907,
 4.04067E-005, 0.0027370453, 0.0217449665,
 4.05224E-005, 0.0027322769, 0.0217545033,
 4.06382E-005, 0.0027227402, 0.0216805935,
 4.07540E-005, 0.0027227402, 0.0217056274,
 4.08698E-005, 0.0027227402, 0.0216615200,
 4.09856E-005, 0.0027143955, 0.0216722488,
 4.11013E-005, 0.0027406216, 0.0217390060,
 4.12171E-005, 0.0027203560, 0.0215721130,
 4.13329E-005, 0.0026988983, 0.0214934349,
 4.14487E-005, 0.0027251244, 0.0215768814,
 4.15645E-005, 0.0027322769, 0.0216197968,
 4.16802E-005, 0.0027346611, 0.0217127800,
 4.17960E-005, 0.0027155876, 0.0217044353,
 4.19118E-005, 0.0026893616, 0.0216114521,
 4.20276E-005, 0.0027179718, 0.0217282772,
 4.21433E-005, 0.0027549267, 0.0218534470,
 4.22591E-005, 0.0027668476, 0.0218141079,
 4.23749E-005, 0.0027561188, 0.0217258930,
 4.24907E-005, 0.0027287006, 0.0217974186,
 4.26065E-005, 0.0027394295, 0.0218451023,
 4.27222E-005, 0.0027430058, 0.0217711926,
 4.28380E-005, 0.0027239323, 0.0217378139,
 4.29538E-005, 0.0027263165, 0.0217580795,
 4.30696E-005, 0.0027287006, 0.0217008591,
 4.31853E-005, 0.0027227402, 0.0216913223,
 4.33011E-005, 0.0027430058, 0.0218200684,
 4.34169E-005, 0.0027489662, 0.0217604637,
 4.35327E-005, 0.0027489662, 0.0217962265,
 4.36485E-005, 0.0027263165, 0.0217199326,
 4.37642E-005, 0.0027120113, 0.0216317177,
 4.38800E-005, 0.0027441978, 0.0217604637,
 4.39958E-005, 0.0027406216, 0.0217437744,
 4.41116E-005, 0.0027263165, 0.0217020512,
 4.42274E-005, 0.0027179718, 0.0216817856,
 4.43431E-005, 0.0027024746, 0.0216174126,
 4.44589E-005, 0.0026929379, 0.0216329098,
 4.45747E-005, 0.0027048588, 0.0216281414,
 4.46905E-005, 0.0027012825, 0.0216007233,
