1781.069871,270.63,0.099143,9.91E-06,0.034576,3.43E-07,,
1791.662477,270.45,0.099143,9.91E-06,0.034486,3.42E-07,,
1802.266084,270.27,0.099141,9.91E-06,0.034597,3.43E-07,,
1812.838689,270.09,0.099142,9.91E-06,0.034446,3.42E-07,,
1823.465297,269.92,0.099142,9.91E-06,0.034496,3.42E-07,,
1834.053902,269.74,0.099144,9.91E-06,0.034445,3.42E-07,,
1844.669509,269.56,0.099143,9.91E-06,0.034556,3.43E-07,,
1855.257114,269.39,0.099145,9.91E-06,0.034545,3.43E-07,,
1865.869721,269.21,0.099143,9.91E-06,0.034395,3.41E-07,,
1876.454327,269.03,0.099144,9.91E-06,0.034334,3.40E-07,,
1887.053934,268.86,0.099141,9.91E-06,0.034053,3.38E-07,,
1897.65154,268.68,0.099145,9.91E-06,0.034172,3.39E-07,,
1908.257146,268.5,0.099143,9.91E-06,0.034324,3.40E-07,,
1918.841751,268.33,0.099147,9.91E-06,0.034293,3.40E-07,,
1929.456358,268.15,0.099143,9.91E-06,0.034304,3.40E-07,,
1940.054965,267.97,0.099145,9.91E-06,0.034142,3.39E-07,,
1950.657571,267.8,0.099143,9.91E-06,0.034173,3.39E-07,,
1961.228176,267.62,0.099145,9.91E-06,0.034112,3.38E-07,,
1971.854784,267.44,0.099146,9.91E-06,0.034121,3.38E-07,,
1982.44139,267.27,0.099146,9.91E-06,0.034091,3.38E-07,,
1993.042996,267.09,0.099147,9.91E-06,0.034161,3.39E-07,,
2003.629601,266.91,0.099147,9.91E-06,0.034081,3.38E-07,,
2014.256209,266.74,0.099145,9.91E-06,0.03391,3.36E-07,,
2024.841815,266.56,0.099145,9.91E-06,0.03394,3.37E-07,,
2035.465423,266.38,0.099145,9.91E-06,0.033859,3.36E-07,,
2046.057028,266.21,0.099145,9.91E-06,0.03392,3.36E-07,,
2056.665635,266.03,0.099144,9.91E-06,0.033941,3.37E-07,,
2067.256241,265.85,0.099146,9.91E-06,0.033768,3.35E-07,,
2077.858847,265.68,0.099145,9.91E-06,0.033819,3.35E-07,,
2088.445452,265.5,0.099145,9.91E-06,0.033749,3.35E-07,,
2099.045058,265.32,0.099146,9.91E-06,0.033849,3.36E-07,,
2109.643665,265.15,0.099145,9.91E-06,0.033859,3.36E-07,,
2120.255272,264.97,0.099144,9.91E-06,0.033749,3.35E-07,,
2130.816876,264.8,0.099143,9.91E-06,0.033598,3.33E-07,,
2141.443484,264.62,0.099142,9.91E-06,0.033669,3.34E-07,,
2152.03109,264.44,0.099141,9.91E-06,0.03371,3.34E-07,,
2162.642696,264.26,0.099142,9.91E-06,0.03378,3.35E-07,,
2173.217301,264.09,0.099144,9.91E-06,0.033507,3.32E-07,,
2183.831908,263.91,0.099142,9.91E-06,0.033618,3.33E-07,,
2194.402513,263.74,0.09914,9.91E-06,0.033639,3.34E-07,,
2205.01912,263.56,0.09914,9.91E-06,0.033569,3.33E-07,,
2215.616726,263.38,0.09914,9.91E-06,0.033781,3.35E-07,,
2226.232334,263.2,0.099138,9.91E-06,0.033549,3.33E-07,,
2236.781937,263.03,0.09914,9.91E-06,0.033619,3.33E-07,,
2247.419545,262.85,0.099141,9.91E-06,0.033427,3.31E-07,,
2257.98115,262.67,0.09914,9.91E-06,0.03375,3.35E-07,,
2268.617758,262.5,0.099141,9.91E-06,0.033659,3.34E-07,,
2279.168361,262.32,0.099143,9.91E-06,0.033467,3.32E-07,,
2289.793969,262.14,0.099141,9.91E-06,0.03379,3.35E-07,,
2300.357573,261.97,0.099143,9.91E-06,0.033447,3.32E-07,,
2310.97218,261.79,0.099141,9.91E-06,0.033639,3.34E-07,,
2321.559786,261.61,0.099144,9.91E-06,0.033577,3.33E-07,,
2332.174393,261.44,0.099143,9.91E-06,0.033598,3.33E-07,,
2342.746998,261.26,0.099144,9.91E-06,0.033719,3.34E-07,,
2353.360605,261.08,0.099139,9.91E-06,0.033609,3.33E-07,,
2363.966211,260.91,0.099148,9.91E-06,0.033879,3.36E-07,,
2374.573818,260.73,0.099145,9.91E-06,0.033597,3.33E-07,,
2385.158423,260.55,0.099149,9.91E-06,0.033465,3.32E-07,,
2395.76303,260.38,0.099145,9.91E-06,0.033093,3.28E-07,,
2406.349635,260.2,0.099148,9.91E-06,0.03285,3.26E-07,,
2416.979243,260.02,0.099148,9.91E-06,0.033647,3.34E-07,,
2427.545848,259.85,0.09915,9.92E-06,0.033646,3.34E-07,,
2438.163455,259.67,0.099148,9.91E-06,0.033596,3.33E-07,,
2448.721059,259.5,0.099149,9.91E-06,0.033334,3.31E-07,,
2459.334666,259.32,0.099145,9.91E-06,0.033335,3.31E-07,,
2469.90227,259.14,0.099148,9.91E-06,0.033455,3.32E-07,,
2480.535879,258.96,0.099147,9.91E-06,0.033546,3.33E-07,,
2491.085483,258.79,0.099149,9.91E-06,0.033898,3.36E-07,,
2501.72209,258.61,0.09915,9.92E-06,0.033908,3.36E-07,,
2512.335698,258.43,0.099149,9.91E-06,0.033919,3.36E-07,,
2522.936304,258.26,0.099149,9.91E-06,0.033949,3.37E-07,,
2533.549911,258.08,0.099149,9.91E-06,0.033898,3.36E-07,,
2544.149517,257.9,0.099147,9.91E-06,0.033859,3.36E-07,,
2554.749123,257.73,0.099142,9.91E-06,0.033871,3.36E-07,,
2565.334729,257.55,0.099147,9.91E-06,0.033748,3.35E-07,,
2575.961337,257.37,0.099146,9.91E-06,0.033768,3.35E-07,,
2586.522941,257.2,0.099148,9.91E-06,0.033858,3.36E-07,,
2597.137548,257.02,0.099148,9.91E-06,0.033788,3.35E-07,,
2607.737154,256.84,0.099149,9.91E-06,0.033717,3.34E-07,,
2618.350761,256.67,0.09915,9.92E-06,0.033777,3.35E-07,,
2628.951367,256.49,0.099148,9.91E-06,0.033526,3.32E-07,,
2639.561975,256.31,0.099149,9.91E-06,0.033777,3.35E-07,,
2650.186583,256.14,0.09915,9.92E-06,0.033737,3.35E-07,,
2660.788189,255.96,0.099148,9.91E-06,0.033687,3.34E-07,,
2671.390795,255.78,0.099147,9.91E-06,0.033738,3.35E-07,,
2681.985401,255.61,0.099148,9.91E-06,0.033717,3.34E-07,,
2692.593007,255.43,0.099142,9.91E-06,0.033507,3.32E-07,,
2703.165612,255.25,0.099147,9.91E-06,0.033576,3.33E-07,,
2713.79122,255.08,0.099146,9.91E-06,0.033476,3.32E-07,,
2724.365825,254.9,0.099148,9.91E-06,0.033485,3.32E-07,,
2734.982432,254.72,0.099147,9.91E-06,0.033435,3.32E-07,,
2745.574038,254.55,0.099149,9.91E-06,0.033525,3.32E-07,,
2756.182645,254.37,0.099148,9.91E-06,0.033889,3.36E-07,,
2766.76825,254.19,0.099147,9.91E-06,0.033435,3.32E-07,,
2777.378857,254.02,0.099144,9.91E-06,0.033406,3.31E-07,,
2787.970463,253.84,0.099148,9.91E-06,0.033364,3.31E-07,,
2798.57907,253.66,0.099143,9.91E-06,0.033558,3.33E-07,,
2809.152675,253.49,0.099149,9.91E-06,0.033313,3.30E-07,,
2819.767282,253.31,0.099147,9.91E-06,0.033405,3.31E-07,,
2830.352887,253.13,0.099147,9.91E-06,0.033476,3.32E-07,,
2840.955493,252.96,0.099147,9.91E-06,0.033405,3.31E-07,,
2851.540099,252.78,0.099148,9.91E-06,0.033314,3.30E-07,,
2862.165707,252.6,0.099148,9.91E-06,0.033364,3.31E-07,,
2872.767313,252.43,0.09915,9.92E-06,0.033464,3.32E-07,,
2883.37592,252.25,0.099149,9.91E-06,0.033152,3.29E-07,,
2893.975526,252.07,0.099149,9.91E-06,0.033142,3.29E-07,,
2904.571132,251.9,0.099149,9.91E-06,0.033192,3.29E-07,,
2915.172739,251.72,0.099141,9.91E-06,0.033185,3.29E-07,,
2925.755344,251.54,0.099147,9.91E-06,0.033102,3.28E-07,,
2936.372951,251.37,0.099148,9.91E-06,0.032961,3.27E-07,,
2946.955556,251.19,0.09915,9.92E-06,0.033172,3.29E-07,,
2957.572164,251.01,0.099148,9.91E-06,0.032991,3.27E-07,,
2968.156769,250.84,0.099153,9.92E-06,0.033141,3.29E-07,,
2978.755375,250.66,0.099151,9.92E-06,0.03303,3.28E-07,,
2989.353981,250.48,0.099151,9.92E-06,0.033091,3.28E-07,,
2999.969589,250.31,0.099151,9.92E-06,0.033141,3.29E-07,,
3010.528193,250.13,0.099153,9.92E-06,0.032939,3.27E-07,,
3021.1538,249.96,0.099151,9.92E-06,0.032879,3.26E-07,,
3031.728405,249.91,0.099154,9.92E-06,0.03306,3.28E-07,,
3042.354013,249.91,0.099153,9.92E-06,0.03302,3.27E-07,,
